home,away,shots_on_goal_home,shots_on_goal_away,shots_off_goal_home,shots_off_goal_away,total_shots_home,total_shots_away,blocked_shots_home,blocked_shots_away,shots_insidebox_home,shots_insidebox_away,shots_outsidebox_home,shots_outsidebox_away,fouls_home,fouls_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,ball_possession_home,ball_possession_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,goalkeeper_saves_home,goalkeeper_saves_away,total_passes_home,total_passes_away,passes_accurate_home,passes_accurate_away,passes_percentage_home,passes_percentage_home_away,result
Santos,Sao Paulo,3.0,2.0,6.0,2.0,14.0,6.0,5.0,2.0,9.0,2.0,5.0,4.0,15.0,15.0,4.0,4.0,5.0,1.0,55.0,45.0,7.0,4.0,0.0,0.0,2.0,3.0,425.0,354.0,343.0,255.0,81.0,72.0,1
Santos,Sao Paulo,3.0,4.0,10.0,6.0,16.0,15.0,3.0,5.0,6.0,10.0,10.0,5.0,14.0,25.0,3.0,4.0,0.0,4.0,41.0,59.0,0.0,3.0,0.0,0.0,3.0,2.0,319.0,458.0,247.0,377.0,77.0,82.0,1
Santos,Sao Paulo,5.0,6.0,4.0,3.0,10.0,12.0,1.0,3.0,5.0,6.0,5.0,6.0,18.0,20.0,5.0,2.0,1.0,3.0,54.0,46.0,3.0,2.0,0.0,0.0,4.0,4.0,412.0,338.0,337.0,275.0,82.0,81.0,1
Santos,Sao Paulo,5.0,1.0,5.0,5.0,11.0,8.0,1.0,2.0,5.0,2.0,6.0,6.0,22.0,20.0,3.0,7.0,3.0,2.0,39.0,61.0,2.0,4.0,0.0,0.0,1.0,3.0,271.0,414.0,179.0,310.0,66.0,75.0,2
Santos,Sao Paulo,5.0,6.0,5.0,8.0,13.0,18.0,3.0,4.0,7.0,10.0,6.0,8.0,12.0,9.0,5.0,9.0,1.0,0.0,29.0,71.0,4.0,2.0,0.0,0.0,6.0,4.0,269.0,669.0,209.0,583.0,78.0,87.0,2
Santos,Flamengo,4.0,6.0,9.0,4.0,13.0,11.0,0.0,1.0,5.0,5.0,8.0,6.0,0.0,0.0,6.0,3.0,2.0,1.0,59.0,41.0,2.0,3.0,0.0,1.0,6.0,5.0,471.0,327.0,391.0,253.0,83.0,77.0,1
Santos,Flamengo,5.0,3.0,3.0,10.0,10.0,17.0,2.0,4.0,4.0,10.0,6.0,7.0,10.0,9.0,4.0,9.0,1.0,1.0,40.0,60.0,2.0,2.0,0.0,0.0,3.0,5.0,379.0,533.0,297.0,451.0,78.0,85.0,1
Santos,Flamengo,5.0,6.0,8.0,5.0,14.0,13.0,1.0,2.0,6.0,8.0,8.0,5.0,18.0,15.0,10.0,8.0,1.0,1.0,46.0,54.0,4.0,4.0,1.0,1.0,4.0,2.0,402.0,480.0,336.0,418.0,84.0,87.0,2
Santos,Flamengo,2.0,3.0,7.0,4.0,13.0,13.0,4.0,6.0,7.0,4.0,6.0,9.0,17.0,14.0,10.0,8.0,2.0,1.0,44.0,56.0,1.0,1.0,0.0,0.0,3.0,1.0,391.0,503.0,325.0,436.0,83.0,87.0,1
Santos,Flamengo,8.0,1.0,9.0,2.0,21.0,5.0,4.0,2.0,11.0,3.0,10.0,2.0,12.0,15.0,3.0,5.0,4.0,0.0,50.0,50.0,2.0,3.0,0.0,0.0,1.0,4.0,391.0,386.0,322.0,315.0,82.0,82.0,2
Santos,Flamengo,5.0,6.0,11.0,4.0,22.0,10.0,6.0,0.0,13.0,10.0,9.0,0.0,14.0,26.0,9.0,2.0,5.0,1.0,52.0,48.0,5.0,7.0,0.0,0.0,5.0,5.0,420.0,399.0,356.0,321.0,85.0,80.0,0
Santos,Flamengo,2.0,11.0,6.0,6.0,11.0,18.0,3.0,1.0,4.0,13.0,7.0,5.0,14.0,14.0,4.0,5.0,3.0,2.0,50.0,50.0,4.0,4.0,0.0,0.0,7.0,2.0,445.0,456.0,389.0,396.0,87.0,87.0,0
Santos,Flamengo,7.0,6.0,5.0,4.0,15.0,11.0,3.0,1.0,5.0,9.0,10.0,2.0,15.0,13.0,7.0,3.0,2.0,0.0,45.0,55.0,4.0,2.0,0.0,0.0,4.0,6.0,397.0,486.0,326.0,424.0,82.0,87.0,0
Santos,Gremio,2.0,7.0,4.0,7.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Santos,Gremio,5.0,3.0,8.0,2.0,17.0,6.0,4.0,1.0,10.0,2.0,7.0,4.0,13.0,20.0,9.0,1.0,0.0,1.0,68.0,32.0,1.0,7.0,0.0,0.0,2.0,4.0,615.0,301.0,539.0,229.0,88.0,76.0,1
Santos,Gremio,7.0,2.0,3.0,6.0,11.0,12.0,1.0,4.0,7.0,5.0,4.0,7.0,22.0,14.0,5.0,5.0,3.0,2.0,42.0,58.0,2.0,2.0,0.0,0.0,2.0,6.0,414.0,566.0,343.0,492.0,83.0,87.0,2
Santos,Gremio,2.0,3.0,3.0,3.0,7.0,8.0,2.0,2.0,3.0,4.0,4.0,4.0,14.0,8.0,5.0,1.0,0.0,0.0,51.0,49.0,2.0,1.0,0.0,0.0,3.0,2.0,578.0,568.0,486.0,483.0,84.0,85.0,1
Santos,Gremio,5.0,6.0,8.0,3.0,18.0,12.0,5.0,3.0,10.0,7.0,8.0,5.0,13.0,15.0,9.0,2.0,0.0,0.0,57.0,43.0,1.0,4.0,0.0,0.0,3.0,5.0,468.0,346.0,388.0,259.0,83.0,75.0,0
Santos,Gremio,6.0,4.0,4.0,5.0,11.0,11.0,1.0,2.0,7.0,7.0,4.0,4.0,17.0,14.0,4.0,7.0,3.0,2.0,55.0,45.0,2.0,4.0,0.0,1.0,3.0,4.0,402.0,314.0,304.0,229.0,76.0,73.0,2
Santos,Gremio,5.0,3.0,5.0,3.0,13.0,8.0,3.0,2.0,5.0,3.0,8.0,5.0,14.0,25.0,9.0,3.0,1.0,1.0,59.0,41.0,4.0,6.0,0.0,0.0,3.0,4.0,444.0,317.0,368.0,239.0,83.0,75.0,2
Santos,Corinthians,5.0,3.0,2.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,6.0,7.0,4.0,1.0,50.0,50.0,5.0,4.0,1.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Santos,Corinthians,5.0,4.0,7.0,7.0,13.0,11.0,1.0,0.0,7.0,9.0,6.0,2.0,18.0,17.0,6.0,3.0,3.0,1.0,51.0,49.0,2.0,1.0,0.0,0.0,3.0,3.0,402.0,384.0,323.0,300.0,80.0,78.0,2
Santos,Corinthians,8.0,4.0,5.0,8.0,14.0,14.0,1.0,2.0,10.0,7.0,4.0,7.0,9.0,17.0,5.0,5.0,3.0,3.0,44.0,56.0,3.0,5.0,0.0,0.0,4.0,6.0,364.0,463.0,298.0,389.0,82.0,84.0,2
Santos,Corinthians,4.0,2.0,7.0,6.0,12.0,8.0,1.0,0.0,9.0,6.0,3.0,2.0,19.0,19.0,5.0,2.0,3.0,1.0,44.0,56.0,3.0,3.0,0.0,0.0,2.0,3.0,359.0,466.0,277.0,384.0,77.0,82.0,2
Santos,Corinthians,4.0,0.0,10.0,1.0,19.0,2.0,5.0,1.0,14.0,0.0,5.0,2.0,16.0,13.0,2.0,3.0,2.0,1.0,52.0,48.0,4.0,4.0,0.0,0.0,0.0,3.0,460.0,410.0,369.0,314.0,80.0,77.0,2
Santos,Corinthians,5.0,4.0,2.0,4.0,11.0,11.0,4.0,3.0,9.0,3.0,2.0,8.0,23.0,25.0,6.0,5.0,2.0,2.0,46.0,54.0,0.0,0.0,0.0,0.0,4.0,4.0,367.0,418.0,288.0,338.0,78.0,81.0,2
Santos,Corinthians,5.0,5.0,4.0,2.0,11.0,9.0,2.0,2.0,5.0,6.0,6.0,3.0,17.0,9.0,5.0,3.0,3.0,1.0,57.0,43.0,1.0,1.0,0.0,0.0,5.0,5.0,561.0,426.0,490.0,358.0,87.0,84.0,1
Santos,Corinthians,3.0,2.0,4.0,2.0,12.0,8.0,5.0,4.0,6.0,5.0,6.0,3.0,15.0,11.0,6.0,4.0,1.0,0.0,52.0,48.0,3.0,5.0,1.0,1.0,1.0,2.0,481.0,453.0,407.0,376.0,85.0,83.0,0
Santos,Chapecoense-sc,6.0,4.0,6.0,7.0,13.0,13.0,1.0,2.0,5.0,8.0,8.0,5.0,0.0,0.0,4.0,9.0,1.0,2.0,50.0,50.0,0.0,1.0,0.0,0.0,3.0,3.0,430.0,420.0,365.0,342.0,85.0,81.0,2
Santos,Chapecoense-sc,6.0,5.0,2.0,3.0,9.0,11.0,1.0,3.0,6.0,4.0,3.0,7.0,13.0,12.0,11.0,6.0,1.0,1.0,63.0,37.0,1.0,1.0,0.0,0.0,5.0,3.0,639.0,359.0,572.0,274.0,90.0,76.0,2
