home,away,shots_on_goal_home,shots_on_goal_away,shots_off_goal_home,shots_off_goal_away,total_shots_home,total_shots_away,blocked_shots_home,blocked_shots_away,shots_insidebox_home,shots_insidebox_away,shots_outsidebox_home,shots_outsidebox_away,fouls_home,fouls_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,ball_possession_home,ball_possession_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,goalkeeper_saves_home,goalkeeper_saves_away,total_passes_home,total_passes_away,passes_accurate_home,passes_accurate_away,passes_percentage_home,passes_percentage_home_away,result
America Mineiro,Chapecoense-sc,7.0,3.0,7.0,3.0,23.0,10.0,9.0,4.0,13.0,5.0,10.0,5.0,10.0,11.0,8.0,9.0,0.0,0.0,53.0,47.0,2.0,2.0,0.0,0.0,3.0,5.0,406.0,369.0,325.0,278.0,80.0,75.0,2
America Mineiro,Vasco DA Gama,5.0,3.0,4.0,1.0,10.0,7.0,1.0,3.0,4.0,4.0,6.0,3.0,19.0,12.0,4.0,5.0,2.0,0.0,44.0,56.0,1.0,1.0,0.0,0.0,2.0,3.0,450.0,555.0,368.0,483.0,82.0,87.0,2
America Mineiro,Vasco DA Gama,5.0,3.0,4.0,1.0,10.0,7.0,1.0,3.0,4.0,4.0,6.0,3.0,19.0,12.0,4.0,5.0,2.0,0.0,44.0,56.0,1.0,1.0,0.0,0.0,2.0,3.0,450.0,555.0,368.0,483.0,82.0,87.0,2
America Mineiro,Atletico Paranaense,2.0,1.0,6.0,1.0,13.0,4.0,5.0,2.0,6.0,1.0,7.0,3.0,8.0,9.0,5.0,2.0,1.0,5.0,42.0,58.0,0.0,0.0,0.0,0.0,1.0,1.0,398.0,547.0,298.0,443.0,75.0,81.0,2
America Mineiro,Atletico Paranaense,7.0,2.0,7.0,4.0,21.0,7.0,7.0,1.0,11.0,5.0,10.0,2.0,9.0,15.0,9.0,5.0,1.0,4.0,42.0,58.0,1.0,2.0,0.0,0.0,1.0,4.0,391.0,548.0,307.0,455.0,79.0,83.0,2
America Mineiro,Atletico Paranaense,6.0,1.0,10.0,3.0,27.0,7.0,11.0,3.0,12.0,3.0,15.0,4.0,14.0,17.0,9.0,5.0,3.0,1.0,56.0,44.0,1.0,1.0,0.0,0.0,1.0,4.0,422.0,345.0,343.0,262.0,81.0,76.0,2
America Mineiro,Atletico Paranaense,3.0,6.0,4.0,5.0,7.0,13.0,0.0,2.0,4.0,7.0,3.0,6.0,19.0,12.0,6.0,11.0,4.0,3.0,46.0,54.0,2.0,0.0,0.0,0.0,5.0,2.0,364.0,419.0,277.0,330.0,76.0,79.0,2
America Mineiro,Cruzeiro,2.0,4.0,4.0,6.0,9.0,10.0,3.0,0.0,4.0,7.0,5.0,3.0,19.0,13.0,1.0,3.0,0.0,5.0,61.0,39.0,1.0,2.0,0.0,0.0,1.0,2.0,586.0,370.0,462.0,257.0,79.0,69.0,0
America Mineiro,Cruzeiro,5.0,3.0,5.0,6.0,16.0,10.0,6.0,1.0,9.0,6.0,7.0,4.0,18.0,8.0,8.0,2.0,0.0,1.0,54.0,46.0,3.0,1.0,0.0,0.0,1.0,4.0,506.0,439.0,422.0,359.0,83.0,82.0,0
America Mineiro,Figueirense,3.0,7.0,10.0,5.0,18.0,13.0,5.0,1.0,9.0,5.0,9.0,8.0,20.0,13.0,9.0,2.0,1.0,2.0,50.0,50.0,2.0,3.0,0.0,0.0,7.0,2.0,354.0,374.0,268.0,278.0,76.0,74.0,2
